customer_id,app_account_ref,customer_email_address,contact_no,first,last,dob,device,device_type,line1,line2,city,postcode,country,updated_ts,channel
SC000213421,001110693,leksul.noxfiz.p164194@brand-example.test,+999000164194,Leksul,Noxfiz,1953-02-27,DEV-c0972db62efb,event kiosk,731 Garden Ave,Suite 110,NEWTOWN,45340,united states,12-30-25 12:00,website
SC007001443,,noxsha.quryev.u7001443@brand-example.test,,Noxsha,Quryev,,DEV-c0fa4c6280c7,KIOSK,743 Ridge Road,,NewTown,11443,AUSTRALIA,04-03-26 11:55,WEB
SC000258234,,tevex.lekvex.p076556@brand-example.test 😊,+999000076556,Tevex,Lekvex,1974-10-06,DEV-c887ad7cdf9f,ipad,973 Ridge Ave,,metro-city,66246,GBR,1747483200000,Web
SC007000854,,lonsul.ricra.u7000854@brand-example.test,,Lonsul,Ricra,,DEV-af47c39c4364,tablet,154 Ridge Road,,metro-city,10854,india,03-04-2026 11:55:46,website
SC000229680,,birsek.sekzex.p152400@brand-example.test,+999000152400,Birsek,Sekzex,2003-09-19,DEV-f3f5026ddb94,MOBILE,222 Ridge St,Floor 5,New Town,20843,India,12-12-2025 12:00:00,Web
SC000209097,,mabdri.nanwul.p034090@brand-example.test,+999000034090,Mabdri,Nanwul,1950-03-01,KIOSK-DEVICE-1,check-in kiosk,136 Ridge Ave,Suite 32,Newtown,14557,US,1769169600000,website
SC000249003,,korxon.seklon.p214592@brand-example.test,+999000214592,Korxon,Seklon,1965-07-20,DEV-640504f5831f,TABLET,269 Park Ave,,METROCITY,43750,INDIA,03-07-26 12:00,WEB
SC000271798,,guibir.mabfiz.p206806@brand-example.test,+999000206806,Guibir,Mabfiz,1975-07-18,DEV-d3cc525b1ec3,event kiosk,392 Ridge Road,,Hillview,77603,india,06-08-25 12:00,website
SC000265911,,,+999000017856,Crabiv,Vexpre,1990-07-01,DEV-0f4029fd906a,kiosk,379 Lake Road,,LakeTown,95996,australia,1732708800000,web
SC000215279,,"vexkor.drikor.p071423@brand-example.test ""quoted, comma""",+999000071423,Vexkor,Drikor,2002-02-23,DEV-f2d5efe86ed3,mob,627 Garden St,,metrocity,34141,U.S.,1756382400000,WEB
SC000243071,,wulqur.noxcra.p085020@brand-example.test,+999000085020,Wulqur,Noxcra,1995-12-23,DEV-490088f1a1d5,desk,757 Vale Road,,Hill-View,67620,united kingdom,1759320000000,web
SC000206501,,yevsul.sulsek.p024362@brand-example.test,+999000024362,Yevsul,Sulsek,1970-01-01,DEV-56f72e40fa27,KIOSK,297 Ridge Ave,,Lake Town,49386,IND,06-29-25 12:00,website
SC000234727,,nancra.vexqur.p288135@brand-example.test,+999000288135,Nancra,Vexqur,1970-11-02,DEV-26613a792896,Tablet,546 Lake Road,,Hill View,36136,IN,2025/09/16 12:00:00,website
SC000274666,,,,Fizbir,Guimab,2002-07-15,DEV-31bc44d6195d,pc,412 Ridge Ave,,Newtown,12935,IND,27-01-2025 12:00:00,web
SC000248720,,nanfiz.ridri.p061771@brand-example.test,+999000061771,Nanfiz,Ridri,1961-06-21,DEV-9b74073d15a8,mobile,523 Garden Road,,HILLVIEW,40950,U.S.,2025-11-18T12:00:00+00:00,web
SC000200040,,loncam.leknan.p053465@brand-example.test,+999000053465,"Loncam
 multiline note","Leknan ""quoted, comma""",1998-03-07,DEV-be9d7ff159f6,KIOSK,45 Garden St,,new town,48370,united states,2025-03-19T12:00:00+00:00,web
SC000231247,,crabir.pavsul.p230902@brand-example.test,+999000230902,Crabir,Pavsul hello नमस्ते यार,1984-04-12,DEV-1c24738a2804,TABLET,911 Garden Road,Floor 7,greenfield,36899,United Kingdom,2025/06/14 12:00:00,web
SC000231914,,seklon.vexjor.p011081@brand-example.test,+999000011081,Seklon,"Vexjor ""quoted, comma""",1995-08-18,DEV-808a41a98ac8,Desktop,539 Ridge Ave,Floor 9,greenfield,11978,Australia,24-01-2025 12:00:00,web
SC000271022,,prequr.wulpha.p229185@brand-example.test,+999000229185,Prequr,Wulpha,1946-07-23,DEV-7eeaaff52af6,kiosk,604 Vale Road,,LAKETOWN,24343,US,2025-12-05T12:00:00+00:00,Web
SC000208622,,vexsha.prebiv.p163725@brand-example.test,+999000163725,Vexsha,Prebiv,1938-02-05,KIOSK-DEVICE-1,smartphone,1 Lake St,,Laketown,78539,Australia,11-22-25 12:00,Web
SC000206115,,,+999000191355,Shajor,Camfiz,1953-02-27,DEV-df021b2a22b6,mobile,924 Lake Ave,,GREENFIELD,22057,United States,27-01-2026 12:00:00,website
SC000201685,,noxcra.dridri.p290554@brand-example.test,+999000290554,Noxcra,Dridri,1996-02-06,DEV-a8c2fa54b531,ipad,544 Garden St,"Floor 4
 multiline note",Greenfield,84486,IND,2025-05-22T12:00:00+00:00,website
SC000231621,,vexcra.fizri.p035970@brand-example.test,+999000035970,Vexcra,Fizri,1990-05-23,KIOSK-DEVICE-1,pc,121 Park Road,,HILLVIEW,63159,USA,2026-01-06T12:00:00+00:00,web
SC000275673,,qurcam.vexte.p051772@brand-example.test,+999000051772,Qurcam,Vexte,1962-04-24,KIOSK-DEVICE-1,Kiosk,59 Market Ave,,new town,88300,india,2025-12-29T12:00:00+00:00,Web
SC000203682,,camnox.drizex.p012228@brand-example.test,+999000012228,Camnox,Drizex,2003-07-05,KIOSK-DEVICE-1,Kiosk,454 Lake St,Floor 5,NewTown,38897,India,1771675200000,WEB
SC000246980,,xonzex.lekbir.p299549@brand-example.test,+999000299549,Xonzex,Lekbir,1999-09-20,KIOSK-DEVICE-1,DESKTOP,20 Park St,Floor 6,LAKETOWN,51110,Australia,1744977600000,web
SC000244279,,rinan.rainox.p092217@brand-example.test,+999000092217,Rinan,Rainox,1970-01-01,KIOSK-DEVICE-1,KIOSK,283 Market Road,Suite 184,greenfield,62841,US,1752235200000,web
SC000220494,001113349,mabvex.yevcam.p275450@brand-example.test,+999000275450,Drigui,Raisha,2002-10-08,DEV-4cc8b21e82e2,desktop,843 Garden St,Floor 10,metrocity,65996,U.S.,1756036800000,website
SC000249432,,,+999000269230,Loncam,Raiqur,1953-05-03,KIOSK-DEVICE-1,mob,719 Vale Ave,Floor 10,Hill View,69774,United States,01-24-26 12:00,website
SC000229714,,cradri.nancam.p241275@brand-example.test,+999000241275,Cradri,Nancam,1963-12-07,KIOSK-DEVICE-1,desktop,920 Vale Road,,NEWTOWN,97978,AU,2026/03/13 12:00:00,WEB
SC000258617,,camzex.xonyev.p041619@brand-example.test,+999000041619,Camzex,Xonyev,1982-01-01,DEV-f4acce6c0ef1,ipad,750 Vale St,,NewTown,71564,India,12-10-25 12:00,web
SC000273708,,"guipre.jorri.p287778@brand-example.test
 multiline note",+999000287778,Guipre,Jorri,1965-10-02,KIOSK-DEVICE-1,TABLET,566 Vale Ave,,Lake Town,29391,US,30-05-2025 12:00:00,website
SC000267122,,wulcam.vexqur.p042530@brand-example.test,+999000042530,Wulcam,Vexqur,1948-03-23,DEV-0b46e0ef885d,mobile,274 Market St,,Green-Field,13600,AUSTRALIA,05-09-2025 12:00:00,Web
SC000235156,,cranan.seksul.p257514@brand-example.test,0000000000,Cranan,Seksul,1958-10-05,KIOSK-DEVICE-1,TABLET,521 Market St,,Hill View,66381,US,08-25-25 12:00,website
SC000236610,001113890,camsek.noxcam.p250314@brand-example.test,+999000250314,Camsek,Noxcam,1958-01-01,DEV-4ae1f0383795,KIOSK,362 Lake Ave,Suite 46,New Town,49064,IN,2026-03-15 17:30:00,website
SC007001600,,wulfiz.qursek.u7001600@brand-example.test,,Wulfiz,Qursek,,DEV-2827b1887f3b,desktop,100 Ridge Road,,HILLVIEW,11600,INDIA,2026-04-03T11:58:20+00:00,web
SC007000886,,guibiv.phacra.u7000886@brand-example.test,,Guibiv,Phacra,,DEV-0b79d84d9649,MOBILE,186 Ridge Road,,LAKETOWN,10886,india,2026/04/03 11:55:14,WEB
SC000268481,,terai.tepha.p044792@brand-example.test,+999000044792,Terai,Tepha,1977-10-23,KIOSK-DEVICE-1,Kiosk,988 Ridge Ave,,METROCITY,47063,IN,02-15-25 12:00,Web
SC000258486,,phakor.dridri.p221272@brand-example.test,+999000221272,Phakor,Dridri,1999-10-09,DEV-a02aa81589cd,pc,407 Market Road,Floor 4,LakeTown,89276,GBR,2025-01-29T12:00:00+00:00,website
SC000215366,,wulcam.phacam.p092047@brand-example.test,+999000092047,Wulcam,Phacam,1972-05-05,KIOSK-DEVICE-1,tab,750 Lake Road,Floor 10,greenfield,65507,India,2026-01-27 17:30:00,WEB
SC000245588,,yevtur.jorlek.p292797@brand-example.test,+999000292797,Yevtur,Jorlek,1986-03-06,KIOSK-DEVICE-1,ipad,59 Ridge Road hello नमस्ते यार,Suite 170,Metrocity,97502,united states,07-16-25 12:00,web
SC000221059,,wulpav.birgui.p079046@brand-example.test,+999000079046,Wulpav,Birgui,2004-12-23,KIOSK-DEVICE-1,desk,33 Market Road,,LAKETOWN,70384,GBR,2025/06/03 12:00:00,website
SC000248445,,vexsha.noxpre.p115466@brand-example.test,+999000115466,Vexsha,Noxpre,1967-10-15,DEV-389250021d17,Desktop,733 Market Ave,Floor 2,New Town,30433,united states,24-02-2026 12:00:00,web
SC000272469,,wulbir.qursha.p188252@brand-example.test hello नमस्ते यार,+999000188252,Wulbir,Qursha,1970-01-01,DEV-d1504ac1f3ae,tablet,856 Lake Ave,,Hill-View,78268,GB,2024/11/21 12:00:00,website
SC000227811,,pavzex.mabkor.p094377@brand-example.test,+999000094377,Pavzex,Mabkor,1980-07-08,DEV-595e5074ef07,ipad,978 Lake St,Floor 7 😊,Hill View,11966,australia,2025-07-16 17:30:00,website
SC000212246,,,+999000058573,Guisul,Yevlon,1945-01-14,DEV-4969b4f08e80,smartphone,577 Lake Road,Suite 41,GREENFIELD,18684,united states,01-17-25 12:00,Web
SC000270632,,pavgui.xoncam.p242818@brand-example.test,+999000242818,Pavgui,Xoncam,1940-12-21,DEV-7451b9a89ac2,KIOSK,50 Garden Road,,Greenfield,92981,IND,2025/07/25 12:00:00,Web
SC000223661,,"qursha.qurgui.p155754@brand-example.test ""quoted, comma""",+999000155754,Qursha,Qurgui,1979-05-06,KIOSK-DEVICE-1,DESKTOP,994 Ridge Road,Floor 3,new town,82685,United States,2025-01-09T12:00:00+00:00,Web
SC000260398,,korcam.dribir.p192244@brand-example.test,+999000192244,Korcam,Dribir,2024-01-01,DEV-f3042a978f4b,Kiosk,960 Ridge Ave,,Laketown,49183,INDIA,09-08-25 12:00,website
SC000263443,,railon.rivex.p043443@brand-example.test,+999000043443,Railon,Rivex,1984-04-06,DEV-c9ea8f2b1522,desktop,232 Lake Road,,greenfield,99912,UK,1760616000000,website
SC000213012,,lonbiv.turrai.p101737@brand-example.test,+999000101737,Lonbiv,Turrai hello नमस्ते यार,1998-03-27,DEV-71346bb09f0c,tab,248 Market St,Suite 64,Lake Town,69894,GB,07-21-25 12:00,WEB
SC000269174,,noxkor.ripre.p114094@brand-example.test,+999000114094,Noxkor,Ripre,1939-05-06,DEV-6193136f9b8e,desktop,148 Ridge Ave,Suite 75,lake town,71600,GBR,2025/10/03 12:00:00,website
SC000218799,,mabnox.turyev.p001417@brand-example.test,+999000001417,Mabnox,Turyev,1971-12-24,DEV-9931a737864e,smartphone,376 Park St,,LakeTown,58869,Australia,2025-01-24T12:00:00+00:00,web
SC000220047,,vexgui.wuldri.p233990@brand-example.test,+999000233990,Vexgui,Wuldri,1961-11-25,DEV-7f7408f7a329,mob,630 Ridge St,Floor 5,Hill-View,14493,AUSTRALIA,1768046400000,WEB
SC007000884,,ricam.jornox.u7000884@brand-example.test,,Ricam,Jornox,,DEV-2794ae54f73a,DESKTOP,184 Ridge Road,,LakeTown,10884,IN,2026/04/03 11:55:16,WEB
SC000224859,,railon.sharai.p118981@brand-example.test,+999000118981,Railon,Sharai,1965-01-24,DEV-e4aa0a9a843b,KIOSK,188 Vale Ave,Floor 11,Hill View,44690,GBR,1761307200000,Web
SC000209280,001113500,mabcra.shafiz.p216290@brand-example.test,+999000216290,Mabcra,"Shafiz
 multiline note",1971-04-15,DEV-db99e74dc96d,mobile,155 Ridge St,Floor 6,metro-city,77500,GBR,2026-02-20T12:00:00+00:00,Web
SC000235078,,guifiz.lekcra.p022585@brand-example.test,0000000000,Guifiz,Lekcra,2000-01-18,KIOSK-DEVICE-1,ipad,733 Market St,Suite 22,Metrocity,24613,australia,2025-12-24 17:30:00,Web
SC007001364,,zexcam.fizpha.u7001364@brand-example.test,,Zexcam,Fizpha,,DEV-c3464948c9f2,check-in kiosk,664 Ridge Road,,GREENFIELD,11364,U.S.,03-04-2026 11:57:16,website
SC000214462,,tesha.bivsha.p111091@brand-example.test,+999000111091,Tesha,Bivsha,1996-12-16,DEV-ae1244d64abc,Tablet,431 Garden Road,"
 multiline note",NewTown,12358,india,11-10-2025 12:00:00,WEB
SC000269837,,qa+001@staff.test,+999000008176,Phalek,Phazex,1975-02-18,DEV-c4daf3cd6062,mobile,"91 Ridge Road
 multiline note",,lake town,42527,AUS,2024-11-27T12:00:00+00:00,website
SC000216090,,leklon.ricra.p060070@brand-example.test,+999000060070,Leklon,Ricra,1994-11-18,KIOSK-DEVICE-1,mobile,98 Park St,,Green-Field,61530,Australia,04-02-2026 12:00:00,web
SC000237151,,camxon.nanvex.p049888@brand-example.test,+999000049888,Camxon,Nanvex,2003-10-28,DEV-430e7ee91bb0,Mobile,913 Lake St,,lake town,12243,AUSTRALIA,2026-01-22T12:00:00+00:00,web
SC000259242,,bivgui.jorpav.p229249@brand-example.test,+999000229249,Bivgui,Jorpav,1946-04-02,DEV-601e3ec98d87,MOBILE,"906 Ridge Road ""quoted, comma""",,metro-city,99124,GB,22-01-2025 12:00:00,Web
SC000243573,,"birte.yevyev.p137357@brand-example.test
 multiline note",+999000137357,Birte,Yevyev,1950-12-18,DEV-fc0550ce4595,Desktop,935 Garden St,Suite 142,LAKETOWN,31568,IND,2025-12-05T12:00:00+00:00,WEB
SC000225541,,korxon.vexdri.p268501@brand-example.test,+999000268501,Korxon,Vexdri,1944-12-16,DEV-1cd15a87b5ca,desk,908 Vale Ave,,Lake Town,63269,AUSTRALIA,2026/02/27 12:00:00,web
SC000266965,,shabiv.drixon.p006608@brand-example.test,+999000006608,Drimab,Yevgui,1938-11-07,DEV-c0055b58026d,Mobile,32 Market St,,lake town,86854,Australia,2024-11-28T12:00:00+00:00,Web
SC000256786,,,+999000202208,Qursul,Pavfiz,1940-01-20,KIOSK-DEVICE-1,Kiosk,615 Market Ave,,LAKETOWN,77683,Australia,1760529600000,web
SC000243186,,phasha.presek.p054429@brand-example.test,+999000054429,Phasha,Presek,1977-11-10,DEV-75af44169bef,pc,161 Ridge St,,Green Field,58824,united kingdom,2025-03-22T12:00:00+00:00,WEB
SC000215030,,noxrai.bivxon.p211428@brand-example.test,+999000211428,Noxrai,Bivxon,2002-11-19,DEV-cc6aaa349ce1,event kiosk,820 Market Ave,Suite 138,Green-Field,53938,US,2026/01/08 12:00:00,WEB
SC000211331,,mabsha.wulrai.p290059@brand-example.test,+999000290059,Guifiz,Pavxon,2002-09-15,KIOSK-DEVICE-1,smartphone,513 Vale Ave,,NewTown,74783,USA,2024/11/19 12:00:00,website
SC000213644,,vexzex.lekte.p291221@brand-example.test,+999000291221,Vexzex,Lekte,1950-09-22,DEV-cf7b39e68acf,tab,711 Lake St,Suite 108,Hillview,38229,australia,2026-01-19T12:00:00+00:00,Web
SC000205822,,lonsek.birri.p001269@brand-example.test,+999000001269,Lonsek,Birri,1967-09-20,DEV-df28d4be18b1,mob,226 Park Road,,NewTown,78184,U.S.,2025-11-18 17:30:00,website
SC000265018,001110628,xonjor.prelek.p236647@brand-example.test,+999000236647,Xonjor,Prelek,1986-04-16,DEV-afa3aec26ac7,tablet,733 Park Ave,Suite 198,Newtown,90959,india,2025-07-03T12:00:00+00:00,Web
SC000235666,,qurtur.qurqur.p064229@brand-example.test,+999000064229,Nanpre,Phanox,2002-06-15,DEV-057bf2f3899e,check-in kiosk,442 Park Road,,LAKETOWN,77687,AUSTRALIA,1742558400000,WEB
SC000252829,,xonbir.telek.p169499@brand-example.test,+999000169499,Xonbir,Telek,1942-09-20,DEV-47037d2acd9a,KIOSK,109 Vale St,Suite 168,NEWTOWN,99094,UK,2025-07-03 17:30:00,WEB
SC000215362,001110465,sulxon.wulgui.p214312@brand-example.test,+999000214312,Sulxon,Wulgui,1982-12-21,DEV-9a8e2c7ad42f,check-in kiosk,147 Lake St,,New Town,66424,U.S.,03-18-26 12:00,web
SC000265919,,birqur.birzex.p035936@brand-example.test,+999000035936,Birqur,Birzex,1977-10-03,DEV-9f6fc0d51a77,DESKTOP,207 Vale Ave,,NewTown,26443,AUS,2025/08/22 12:00:00,web
SC000273931,,koryev.zexsha.p096136@brand-example.test,+999000096136,Koryev hello नमस्ते यार,Zexsha,1947-04-06,KIOSK-DEVICE-1,Mobile,643 Ridge Ave,Floor 6,hill view,19404,IND,15-12-2024 12:00:00,web
SC000240774,,nandri.shakor.p221831@brand-example.test,+999000221831,Nandri,Shakor,1954-12-19,KIOSK-DEVICE-1,tab,642 Vale Ave,Floor 9,greenfield,13228,united kingdom,2025/01/19 12:00:00,web
SC000236220,,tebiv.pavbir.p015153@brand-example.test,+999000015153,Tebiv,Pavbir,1986-01-16,DEV-8c2f10e031ae,Tablet,846 Vale St,Suite 21,LAKETOWN,85107,india,2024-11-20T12:00:00+00:00,WEB
SC000250767,001113287,bivtur.noxcam.p249020@brand-example.test,,Bivtur,Noxcam,1948-02-03,DEV-4b900b8fc29d,TABLET,19 Park Road,,metro-city,51813,AUSTRALIA,22-03-2026 12:00:00,web
SC000257821,,yevyev.tetur.p230269@brand-example.test,+999000230269,Yevyev,Tetur,1959-05-08,DEV-6de9a2f7e0e0,Desktop,838 Market Ave,,Green Field,19660,AUS,10-17-25 12:00,WEB
SC007000745,,korsek.risek.u7000745@brand-example.test,,Korsek,Risek,,DEV-89b36d328b9a,Kiosk,845 Ridge Road,,Newtown,10745,GB,03-04-2026 11:57:37,website
SC000253653,,wulte.precam.p052845@brand-example.test,+999000052845,Wulte,"Precam
 multiline note",1994-11-22,DEV-374359bcccf3,Kiosk,403 Market St,,Laketown,32262,AUSTRALIA,07-19-25 12:00,WEB
SC000259834,,kornan.mabpre.p072028@brand-example.test,+999000072028,Kornan,Mabpre,1950-02-17,KIOSK-DEVICE-1,kiosk,44 Ridge Road,,new town,18707,USA,2025-06-05 17:30:00,web
SC000213303,,wulcam.noxsha.p090849@brand-example.test,+999000090849,Drirai,Drifiz,2002-09-15,KIOSK-DEVICE-1,mob,760 Park Road,Suite 125,hill view,81143,australia,06-08-25 12:00,Web
SC000259612,,sekzex.xonnan.p189015@brand-example.test,+999000189015,Sekzex,Xonnan,1988-08-27,KIOSK-DEVICE-1,tablet,961 Lake St,Floor 6,Metrocity,81847,UK,2025-02-10T12:00:00+00:00,Web
SC000268374,,jorpre.camtur.p230210@brand-example.test,+999000230210,Jorpre,"Camtur ""quoted, comma"" 😊",1941-12-26,DEV-a9edade09959,Mobile,414 Market Ave,,Hillview,90803,united states,2026-03-08T12:00:00+00:00,Web
SC000243579,,tepre.shakor.p255581@brand-example.test,+999000255581,Tepre,Shakor,1978-08-10,DEV-1cb8e0e11e82,Desktop,912 Ridge Road,Suite 158,LAKETOWN,38371,India,1747656000000,website
SC000228678,,pavnan.birsul.p072443@brand-example.test,+999000072443,Pavnan,Birsul,1952-05-18,DEV-c27ee39d3c66,Desktop,521 Park St,,Lake Town,92526,United States,07-09-2025 12:00:00,Web
SC000221599,,,+999000260591,Lekpre,Turkor,1954-04-22,DEV-4fa386fbf592,ipad,580 Vale Ave,Floor 11,Green Field,55733,USA,12-03-2026 12:00:00,website
SC000235943,,pavpre.wulxon.p139975@brand-example.test,+999000139975,Pavpre,Wulxon,1949-05-19,KIOSK-DEVICE-1,DESKTOP,771 Ridge Ave,Floor 6,Greenfield,60703,UK,05-14-25 12:00,Web
SC000234067,,vexrai.lontur.p122601@brand-example.test,+999000122601,Vexrai,Lontur,1993-09-25,KIOSK-DEVICE-1,Tablet,154 Garden St,,LAKETOWN,76288,Australia,1747310400000,WEB
SC000203305,,lekxon.zexwul.p156825@brand-example.test,+999000156825,"Lekxon ""quoted, comma""",Zexwul hello नमस्ते यार,2004-02-01,DEV-6f7f1c2ad979,event kiosk,309 Garden Road,,NEWTOWN,60581,india,06-01-2025 12:00:00,web
SC000215573,,guixon.prepha.p007459@brand-example.test,+999000007459,Guixon,Prepha,1985-06-08,KIOSK-DEVICE-1,DESKTOP,955 Garden St,,LAKETOWN,72474,AUS,1764504000000,Web
SC000203496,,tepha.raibir.p078701@brand-example.test,+999000078701,Tepha,Raibir,1982-04-26,DEV-ad81e4d5b0e5,TABLET,266 Lake St,Suite 11,Green Field,88011,GBR,22-01-2026 12:00:00,Web
SC000257449,,,,Camte,Fizbiv,1949-04-17,DEV-ce87e46e5540,kiosk,496 Ridge St,Floor 9,GREENFIELD,16540,AU,12-23-25 12:00,Web
SC000247005,001110439,yevpha.prejor.p268634@brand-example.test,+999000268634,Yevpha,Prejor,1943-08-25,DEV-a675beb48320,KIOSK,770 Ridge Ave,Suite 173,Hillview,59814,United Kingdom,1732881600000,Web
SC000250412,,vexsek.jorpav.p146305@brand-example.test,+999000146305,Vexsek,Jorpav,1970-01-01,DEV-1b095d16e821,pc,165 Market St,,Hill View,53050,IN,1738411200000,WEB
SC000226843,001112965,pavte.pavdri.p022383@brand-example.test,+999000022383,Pavte,Pavdri 😊,2004-07-13,UNIVERSITY-LAB-3325,Mobile,172 Market Road,Suite 100,Hill View,95167,AU,1742558400000,Web
SC000252249,,vexcam.prelek.p086075@brand-example.test,+999000086075,Vexcam,Prelek,1995-01-17,DEV-86ac5ebd8640,tablet,266 Market Road,,NewTown,26349,INDIA,1737374400000,website
SC000212842,001109633,raibir.leksul.p111861@brand-example.test,+999000111861,Raibir 😊,Leksul,1993-08-09,DEV-3f8f2f0cad1a,event kiosk,957 Park Road,,GREENFIELD,32690,GB,1764676800000,Web
SC000275483,,jornan.leknox.p270228@brand-example.test,+999000270228,Jornan,Leknox,1982-02-06,KIOSK-DEVICE-1,mob,894 Park Road,,Lake Town,91222,AUSTRALIA,2025-10-04 17:30:00,WEB
SC000261207,001112943,guifiz.jorsul.p194572@brand-example.test,+999000194572,Guifiz,Jorsul,1968-11-28,DEV-eea977416678,Desktop,925 Market Ave,,Greenfield,69341,USA,2025/09/11 12:00:00,Web
SC000219634,,vexbir.guipha.p072001@brand-example.test,+999000072001,Vexbir,Guipha,1965-03-20,DEV-bb7139c0c034,Desktop,316 Park St,Suite 33,Newtown,91329,USA,2026-02-08T12:00:00+00:00,WEB
SC000213546,,preyev.korfiz.p293740@brand-example.test,+999000293740,Preyev,Korfiz,1943-04-26,DEV-c7e86a2a1d4c,event kiosk,805 Park Road,,metro-city,51922,United Kingdom,2026-03-15 17:30:00,Web
SC000270550,,prete.korte.p029011@brand-example.test,+999000029011,Fiznan,Yevxon,2002-10-15,DEV-fea2953f2689,desktop,555 Lake Road,,metrocity,56459,United Kingdom,2025-11-13 17:30:00,web
SC000249656,001110057,fizte.vexyev.p266188@brand-example.test,+999000266188,Fizte,Vexyev,1997-12-19,UNIVERSITY-LAB-2841,desk,377 Park St,Suite 106,metrocity,75414,australia,2025/02/25 12:00:00,Web
SC000255138,,qurgui.mablon.p261089@brand-example.test,+999000261089,Qurgui,Mablon,1971-06-12,DEV-93d41950f5ce,pc,802 Park Ave,Floor 7,Hill View,28731,india,2025-05-04T12:00:00+00:00,Web
SC000234010,,noxnan.birqur.p040299@brand-example.test,+999000040299,Noxkor,Drijor,2002-05-15,DEV-33ca732c7624,mob,562 Market St,"
 multiline note",new town,73735,AUS,2025-05-11T12:00:00+00:00,WEB
SC000230351,,rainan.shacam.p184072@brand-example.test,+999000184072,Rainan,Shacam,1965-09-01,KIOSK-DEVICE-1,Mobile,885 Ridge St,,Lake Town,10185,united states,2025-09-13T12:00:00+00:00,Web
SC000228776,,nanvex.turte.p226104@brand-example.test,0000000000,Phavex,Nanri,2002-06-15,DEV-d1677659b3a1,tablet,260 Vale St,Floor 8,metrocity,97803,india,05-01-25 12:00,web
SC000267666,,,+999000222601,Korsha,Campha,1959-05-20,DEV-3803b4dcc180,Desktop,815 Market Road,,Hill View,35877,IN,11-28-24 12:00,Web
SC000216184,,rivex.shajor.p277356@brand-example.test,,Rivex,Shajor,1989-11-21,KIOSK-DEVICE-1,KIOSK,803 Vale Ave,Floor 2,Laketown,98304,Australia,2025/12/22 12:00:00,Web
SC000268071,,tedri.korqur.p288762@brand-example.test,+999000288762,Tedri,Korqur,1995-07-14,KIOSK-DEVICE-1,tab,126 Vale Ave,,METROCITY,44090,United Kingdom,2025/09/17 12:00:00,website
SC000200383,,zexcra.yevsul.p114028@brand-example.test,+999000114028,Zexcra,Yevsul hello नमस्ते यार,1940-02-23,KIOSK-DEVICE-1,ipad,644 Lake Road,,New Town,93201,United States,01-10-25 12:00,web
